"latitude","longitude","geometry","UK","TIT","LIE","AUT","ATT","SIE","LKP"
"47.25902","0.465725","Point",31543,"Andromaque s'évanouissant en apprenant la mort d'Hector","Château-Musée (Azay-le-Rideau)","Primaticcio Francesco","copié d'après","non précisé",
"48.860591","2.337582","Point",22945,"Le Concert","Musée du Louvre (Paris)","Primaticcio Francesco","atelier de","16e","folder_0003/folder_0117/elem_0185/FR75_0002_MUS_22945_0255_low.jpg"
"48.404676","2.70162","Point",131350,"Trophée d'armes","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0152/elem_0007/FR77_0005_MUS_UK_131350_056_low.jpg"
"48.404676","2.70162","Point",21490,"Ulysse à Ithaque. Le jeu de l'arc","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","16e","folder_0002/folder_0148/elem_0197/FR77_0005_MUS_UK_21490_0018_low.jpg"
"48.404676","2.70162","Point",131337,"Saturne ; Cupidon et l'Amour ; L'Hyménée ; Mars et Venus ; Cybèle","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0244/FR77_0005_MUS_UK_131337_043_low.jpg"
"48.404676","2.70162","Point",131349,"Trophée d'armes","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0152/elem_0006/FR77_0005_MUS_UK_131349_055_low.jpg"
"48.404676","2.70162","Point",21474,"Ulysse protégé par Mercure des charmes de Circé","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","16e","folder_0002/folder_0148/elem_0189/FR77_0005_MUS_UK_21474_0009_low.jpg"
"48.404676","2.70162","Point",131336,"Vulcain ; L'Hiver ; Jupiter ; Le Sommeil ; Flore","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0243/FR77_0005_MUS_UK_131336_042_low.jpg"
"48.404676","2.70162","Point",131333,"Le Festin de Bacchus ; Apollon et les Muses au Parnasse","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0240/FR77_0005_MUS_UK_131333_039_low.jpg"
"47.322047","5.04148","Point",21884,"Les Compagnons d'Ulysse et les boeufs de soleil","Musée Magnin (Dijon)","Primaticcio Francesco","copié d'après","16e","folder_0003/folder_0008/elem_0133/FR21_0001_MUS_UK_021884_0121_low.jpg"
"48.404676","2.70162","Point",131341,"L'Océan ou Neptune et les chevaux marins ; Pomone ; Un Amour dans les airs ; Naïades ; Une Nimphe","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0248/FR77_0005_MUS_UK_131341_047_low.jpg"
"48.404676","2.70162","Point",21489,"La Détresse de Ménélas","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","18e","folder_0002/folder_0148/elem_0196/FR77_0005_MUS_UK_21489_0017_low.jpg"
"48.404676","2.70162","Point",131339,"Neptune ; L'Assurance ; La Surprise ; Arion ; Néreide","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0246/FR77_0005_MUS_UK_131339_045_low.jpg"
"48.404676","2.70162","Point",131343,"Pan ; Comus ; L'Abondance ; Esculape ; Cérès","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0250/FR77_0005_MUS_UK_131343_049_low.jpg"
"48.404676","2.70162","Point",131335,"Les Trois Grâces dansant devant les Dieux ; Le Banquet des noces de Thétis et Pélée et la pomme de discorde","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0242/FR77_0005_MUS_UK_131335_041_low.jpg"
"48.404676","2.70162","Point",131340,"Mars ; Bellore ; Ganymède ; Narcise ; Venus et l'Amour","Musée national du Château (Fontainebleau)","Primaticcio Francesco","copié d'après","19e","folder_0002/folder_0151/elem_0247/FR77_0005_MUS_UK_131340_046_low.jpg"
"42.309409","9.149022","Point",27469,"Femme, Pape et empereur","Musée de la Corse (Corte)","Procaccini Andrea","de","17e","folder_0004/folder_0086/elem_0186/FR2B_0003_MUS_27469_0010_low.jpg"
"42.69368","9.451127","Point",223068,"Portrait de Martino Guidoni-Bianconi","Musée municipal (Bastia)","Procaccini Andrea","attribué à","18e","folder_0004/folder_0086/elem_0122/FR2B_0002_MUS_223068_0001_low.jpg"
"41.919229","8.738635","Point",140474,"Le prophète Daniel","Palais Fesch-musée des beaux-arts (Ajaccio)","Procaccini Andrea","d'après","18e","folder_0004/folder_0078/elem_0138/FR2A_0003_MUS_140474_0121_low.jpg"
"43.96341","4.796959","Point",15644,"La Présentation de Jésus au Temple / La Circoncision","Chapelle de l'hôpital (Villeneuve-lès-Avignon)","Procaccini Camillo","copié d'après","17e","folder_0004/folder_0084/elem_0056/FR30_0014_REL_15644_0003_low.jpg"
"48.574167","2.858783","Point",131114,"L' Adoration des Bergers","Eglise Saint-Germain-de-Paris (Bombon)","Procaccini Camillo","attribué à","17e","folder_0002/folder_0148/elem_0237/FR77_0001_REL_UK_131114_0006_low.jpg"
"48.860591","2.337582","Point",22944,"La Vierge jouant avec l'enfant Jésus","Musée du Louvre (Paris)","Procaccini Giulio Cesare","d'après","17e","folder_0003/folder_0119/elem_0155/FR75_0002_MUS_22944_0725_low.jpg"
"48.860591","2.337582","Point",21369,"L'Annonciation","Musée du Louvre (Paris)","Procaccini Giulio Cesare","de","17e","folder_0003/folder_0117/elem_0056/FR75_0002_MUS_21369_0126_low.jpg"
"45.564601","5.917781","Point",20819,"Suzanne et les vieillards","Musée des Beaux-Arts (Chambéry)","Procaccini Giulio Cesare","copié d'après","17e","folder_0003/folder_0009/elem_0052/FR73_0001_MUS_020819_0118_low.jpg"
"47.089535","5.489201","Point",20657,"Vierge à l'Enfant et jeune homme au panier","Musée des Beaux-Arts (Dole)","Procaccini Giulio Cesare","copié d'après","17e","folder_0004/folder_0016/elem_0081/FR39_0001_MUS_20657_0069_low.jpg"
"50.374659","3.075545","Point",21966,"Le Mariage mystique de sainte Catherine","Musée de la Chartreuse (Douai)","Procaccini Giulio Cesare","de","17e","folder_0001/folder_0124/elem_0017/FR59_0001_MUS_308_0048_low.jpg"
"43.949317","4.805528","Point",10963,"Sainte Agathe guérie par saint Pierre","Musée Calvet (Avignon)","Procaccini Giulio Cesare","de","17e","folder_0004/folder_0005/elem_0009/FR84_0002_MUS_10963_0012_low.jpg"
"48.860591","2.337582","Point",93921,"La Paix chassant la Guerre","Musée du Louvre (Paris)","Procaccini Giulio Cesare","de","17e","folder_0003/folder_0120/elem_0091/FR75_0002_MUS_93921_0911_low.jpg"
"45.194985","5.732257","Point",10965,"La Sainte Famille","Musée de Grenoble","Procaccini Giulio Cesare","de","17e","folder_0003/folder_0014/elem_0032/RF38_0001_MUS_010965_0019_low.jpg"
"48.867238","2.325218","Point",25634,"Le Jugement de Midas","Cour des comptes (Paris)","Procaccini Giulio Cesare","attribué à","17e",
"48.693444","6.182247","Point",28233,"Le Mariage mystique de sainte Catherine","Musée des Beaux-Arts (Nancy)","Procaccini Giulio Cesare","copié d'après","17e","folder_0004/folder_0006/elem_0058/FR54_0001_MUS_28233_0150_low.jpg"
"45.439695","4.3871779","Point",31339,"Sainte Marie-Madeleine","Musée d'Art moderne (Saint-Étienne)","Procaccini Giulio Cesare","copié d'après","20e","folder_0003/folder_0242/elem_0112/FR42_0003_MUS_31339_0021_low.jpg"
"45.564601","5.917781","Point",10966,"Saint Jean-Baptiste enfant","Musée des Beaux-Arts (Chambéry)","Procaccini Giulio Cesare","attribué à","17e","folder_0003/folder_0008/elem_0213/FR73_0001_MUS_010966_0029_low.jpg"
"48.7353912","2.5276589","Point",131760,"Sainte Marie-Madeleine","Château de Grosbois (Boissy-Saint-Léger)","Procaccini Giulio Cesare","attribué à","17e",
"45.777222","3.087025","Point",10964,"Sainte Agathe soignée par saint Pierre","Musée d'art Roger-Quilliot (Clermont-Ferrand)","Procaccini Giulio Cesare","de","16e","folder_0001/folder_0249/elem_0211/FR63_0001_MUS_3996_0029_low.jpg"
"49.443232","1.099971","Point",10967,"Suzanne et les vieillards","Musée des Beaux-Arts (Rouen)","Procaccini Giulio Cesare","entourage de","17e","folder_0001/folder_0250/elem_0084/FR76_0006_MUS_8997_0039_low.jpg"
"41.919229","8.738635","Point",140441,"Paysage avec conversion de saint Paul","Palais Fesch-musée des beaux-arts (Ajaccio)","Providoni Francesco","attribué à","non précisé","folder_0004/folder_0078/elem_0123/FR2A_0003_MUS_140441_0106_low.jpg"
"47.3952904","0.6946204","Point",10969,"Le Martyre de l'apôtre saint Jude Thaddée dans le temple de Diane à Suanyr","Musée des Beaux-Arts (Tours)","Providoni Francesco","de","17e","folder_0001/folder_0122/elem_0137/FR37_0015_MUS_1825144_0017_low.jpg"
"47.3952904","0.6946204","Point",10968,"Le Martyre de l'apôtre saint Mathias à Jérusalem","Musée des Beaux-Arts (Tours)","Providoni Francesco","de","17e","folder_0001/folder_0122/elem_0136/FR37_0015_MUS_1825143_0016_low.jpg"
"42.492407","9.356616","Point",145255,"Crucifixion","Eglise paroissiale Saint-Pierre et Saint-Paul (Campile)","Prud'hon Pierre Paul","d'après","17e","folder_0004/folder_0087/elem_0115/FR2B_0001_REL_145255_0028_low.jpg"
"47.322047","5.04148","Point",14180,"Les Martyrs du Mont Ararat","Musée des Beaux-Arts (Dijon)","Pseudo Ambrogio di Baldese","attribué à","15e","folder_0003/folder_0006/elem_0248/FR21_0003_MUS_014180_0138_low.jpg"
"48.693444","6.182247","Point",28234,"Sainte Lucie","Musée des Beaux-Arts (Nancy)","Pseudo Giovenone","attribué à","16e","folder_0004/folder_0006/elem_0059/FR54_0001_MUS_28234_0151_low.jpg"
"43.949317","4.805528","Point",12361,"La Vierge à l'Enfant avec saint Jean-Baptiste","Musée Calvet (Avignon)","Pseudo Giovenone","de","16e","folder_0004/folder_0005/elem_0030/FR84_0002_MUS_12361_0033_low.jpg"
"48.693444","6.182247","Point",28236,"Sainte Catherine","Musée des Beaux-Arts (Nancy)","Pseudo Giovenone","attribué à","16e","folder_0004/folder_0006/elem_0060/FR54_0001_MUS_28236_0152_low.jpg"
"49.443232","1.099971","Point",15118,"La vestale Tuccia","Musée des Beaux-Arts (Rouen)","Pseudo Granacci","attribué à","16e","folder_0002/folder_0017/elem_0058/FR76_0006_MUS_UK_15118_0124_low.jpg"
"49.148181","2.68584","Point",14384,"La Vierge et l'Enfant avec saint Jean-Baptiste enfant et deux anges","Abbaye royale de Chaalis (Fontaine-Chaalis)","Pseudo Granacci","de","15e","folder_0004/folder_0141/elem_0195/FR60_0005_MUS_14384_0126_low.jpg"
"43.949317","4.805528","Point",24371,"La Crucifixion","Musée du Petit Palais (Avignon)","Pseudo Jacopino di Francesco","attribué à","14e","folder_0003/folder_0250/elem_0195/FR84_0001_MUS_24371_0340_low.jpg"
"43.949317","4.805528","Point",14745,"La Vierge et l'Enfant avec le petit saint Jean-Baptiste, un saint et deux anges","Musée du Petit Palais (Avignon)","Pseudo Pier Francesco Fiorentino","de","15e","folder_0003/folder_0250/elem_0096/FR84_0001_MUS_14745_0241_low.jpg"
"47.322047","5.04148","Point",14169,"La Vierge et l'Enfant avec saint Jean-Baptiste et un ange","Musée des Beaux-Arts (Dijon)","Pseudo Pier Francesco Fiorentino","de","15e","folder_0003/folder_0006/elem_0241/FR21_0003_MUS_014169_0131_low.jpg"
"43.949317","4.805528","Point",14746,"La Vierge et l'Enfant","Musée du Petit Palais (Avignon)","Pseudo Pier Francesco Fiorentino","de","15e","folder_0003/folder_0250/elem_0097/FR84_0001_MUS_14746_0242_low.jpg"
"48.875438","2.31052","Point",14345,"La Vierge et l'Enfant avec le jeune saint Jean-Baptiste et deux anges sous la bénédiction du Père éternel","Musée Jacquemart-André (Paris)","Pseudo Pier Francesco Fiorentino","de","15e","folder_0003/folder_0126/elem_0152/FR75_0006_MUS_14345_0030_low.jpg"
"43.296482","5.36978","Point",14349,"La Vierge et l'Enfant avec un ange","Musée Grobet-Labadié (Marseille)","Pseudo Pier Francesco Fiorentino","de","15e","folder_0004/folder_0091/elem_0141/FR13_0007_MUS_14349_0008_low.jpg"
"47.322047","5.04148","Point",14168,"Le Christ, la Vierge","Musée des Beaux-Arts (Dijon)","Pseudo Pier Francesco Fiorentino","de","15e","folder_0003/folder_0006/elem_0238/FR21_0003_MUS_014168_0128_low.jpg"
"48.860591","2.337582","Point",21317,"La Vierge et l'Enfant dans un buisson de roses","Musée du Louvre (Paris)","Pseudo Pier Francesco Fiorentino","attribué à","15e","folder_0003/folder_0119/elem_0029/FR75_0002_MUS_21317_0599_low.jpg"
"43.184277","3.003078","Point",26058,"La Vierge, saint Jean-Baptiste et deux anges adorant l'enfant Jésus","Musée d'Art et d'Histoire (Narbonne)","Pseudo Pier Francesco Fiorentino","attribué à","15e","folder_0004/folder_0083/elem_0176/FR11_0003_MUS_26058_0049_low.jpg"
"50.630639","3.062467","Point",14348,"La Vierge et l'Enfant avec un ange","Palais des Beaux-Arts (Lille)","Pseudo Pier Francesco Fiorentino","attribué à","15e","folder_0001/folder_0118/elem_0190/FR_59_0002_MUS_P797_0021_low.jpg"
"49.148181","2.68584","Point",145710,"Vierge de l'Humilité ; au-dessus: la Trinité","Abbaye royale de Chaalis (Fontaine-Chaalis)","Puccinelli Angelo","attribué à","14e","folder_0004/folder_0141/elem_0197/FR60_0005_MUS_145710_0128_low.jpg"
"43.949317","4.805528","Point",14703,"Saint Jean-Baptiste et sainte Marie-Madeleine","Musée du Petit Palais (Avignon)","Puccinelli Angelo","de","14e","folder_0003/folder_0250/elem_0060/FR84_0001_MUS_14703_0205_low.jpg"
"43.949317","4.805528","Point",14706,"Le Couronnement de la Vierge","Musée du Petit Palais (Avignon)","Puccio di Simone","de","14e","folder_0003/folder_0250/elem_0062/FR84_0001_MUS_14706_0207_low.jpg"
"43.949317","4.805528","Point",14704,"Triptyque : au centre : La Vierge d'humilité ; volet gauche : La Nativité et l'Ange de l'Annonciation ; volet droit : La Crucifixion et la Vierge de l'Annonciation","Musée du Petit Palais (Avignon)","Puccio di Simone","de","14e","folder_0003/folder_0250/elem_0061/FR84_0001_MUS_14704_0206_low.jpg"
"41.919229","8.738635","Point",28013,"Saint Etienne","Palais Fesch-musée des beaux-arts (Ajaccio)","Puglia Giuseppe","attribué à","17e","folder_0004/folder_0078/elem_0229/FR2A_0003_MUS_28013_0216_low.jpg"
"47.218371","-1.553621","Point",12009,"La Sainte Famille avec le petit saint Jean-Baptiste","Musée d'arts de Nantes","Puligo Domenico","attribué à","16e","folder_0002/folder_0015/elem_0055/FR44_0001_MUS_UK_12009_Inv125_0100_low.jpg"
"48.172402","6.449403","Point",30908,"Cléopâtre","Musée départemental d'Art ancien et contemporain (Epinal)","Puligo Domenico","de","16e","folder_0004/folder_0009/elem_0062/FR88_0003_MUS_30908_0021_low.jpg"
"48.856819","2.350345","Point",25686,"La mort de Cléopâtre","Musée de l'Assistance Publique ? Hôpitaux de Paris (Paris)","Puligo Domenico","de","16e","folder_0003/folder_0181/elem_0171/FR75_0018_25686_0019_low.jpg"
"43.610769","3.876716","Point",97376,"La Vierge et l'Enfant avec le petit saint Jean-Baptiste","Musée Fabre (Montpellier)","Puligo Domenico","attribué à","16e","folder_0003/folder_0248/elem_0115/FR34_0001_MUS_97376_0179_low.jpg"
"49.6288218","-1.6188109","Point",26803,"La Vierge et l'Enfant avec le petit saint Jean-Baptiste","Musée Thomas Henry (Cherbourg)","Puligo Domenico","attribué à","16e","folder_0001/folder_0248/elem_0091/FR50_0002_MUS_83524_0018_low.jpg"
"41.919229","8.738635","Point",140551,"Sainte Famille","Palais Fesch-musée des beaux-arts (Ajaccio)","Puligo Domenico","entourage de","16e","folder_0004/folder_0078/elem_0173/FR2A_0003_MUS_140551_0156_low.jpg"
"49.19385","2.48519","Point",11577,"Portrait d'homme","Musée Condé (Chantilly)","Pulzone Scipione","de","16e","folder_0004/folder_0141/elem_0240/FR60_0002_MUS_11577_0130_low.jpg"
"47.237829","6.0240539","Point",27614,"Portrait du cardinal de Granvelle","Musée des Beaux-Arts et d'Archéologie (Besançon)","Pulzone Scipione","de","16e",
"47.237829","6.0240539","Point",145422,"Portrait du cardinal de Granvelle","Musée des Beaux-Arts et d'Archéologie (Besançon)","Pulzone Scipione","copié d'après","16e","folder_0004/folder_0050/elem_0112/FR25_0001_MUS_145422_0075_low.jpg"
"47.218371","-1.553621","Point",27611,"Portrait du pape Pie V","Musée d'arts de Nantes","Pulzone Scipione","copié d'après","16e","folder_0002/folder_0015/elem_0147/FR44_0001_MUS_UK_27611_Inv64_0186_low.jpg"
"47.478419","-0.563166","Point",29846,"Tête de la Vierge","Musée des Beaux-Arts (Angers)","Pulzone Scipione","genre de","16e","folder_0004/folder_0075/elem_0160/FR_49_0001_MUS_MBAJ329_0061_low.jpg"
"50.374659","3.075545","Point",22015,"Portrait d'une dame tenant un éventail","Musée de la Chartreuse (Douai)","Pulzone Scipione","école de","17e","folder_0001/folder_0123/elem_0207/FR59_0001_MUS_1185_0066_low.jpg"
"44.349389","2.575986","Point",30728,"Sainte Catherine de Sienne","Musée Denys Puech (Rodez)","Pulzone Scipione","entourage de","17e","folder_0003/folder_0192/elem_0050/FR12_0001_30728_0011_low.jpg"
"43.610769","3.876716","Point",137675,"Portrait d'un prêtre","Musée Fabre (Montpellier)","Pulzone Scipione","attribué à","16e","folder_0003/folder_0248/elem_0025/FR34_0001_MUS_137675_0089_low.jpg"
"43.529742","5.447427","Point",27048,"Portrait dit du cardinal Sigismond d'Este","Musée Granet (Aix-en-Provence)","Pulzone Scipione","attribué à","17e","folder_0003/folder_0011/elem_0185/FR13_0001_MUS_027048_0298_low.jpg"
"43.694535","7.248961","Point",31121,"Portrait d'homme tenant un livre / Portrait de Torquato Tasso","Musée des beaux-arts Jules Chéret (Nice)","Pulzone Scipione","attribué à","16e","folder_0003/folder_0246/elem_0021/FR06_0005_MUS_31121_0040_low.jpg"
"43.529742","5.447427","Point",26791,"Portrait d'un cardinal","Musée Granet (Aix-en-Provence)","Pulzone Scipione","copié d'après","16e","folder_0003/folder_0011/elem_0092/FR13_0001_MUS_026791_0205_low.jpg"
"47.218371","-1.553621","Point",28729,"Portrait d'un pape","Musée d'arts de Nantes","Pulzone Scipione","copié d'après","17e","folder_0002/folder_0015/elem_0245/FR44_0001_MUS_UK_28729_Inv2945_0280_low.jpg"
"42.6886591","2.8948332","Point",31220,"Vierge et l'Enfant avec le petit saint Jean-Baptiste / La Sainte Famille","Musée Hyacinthe Rigaud (Perpignan)","Pulzone Scipione","attribué à","16e","folder_0004/folder_0019/elem_0102/FR66_0002_MUS_31220_0005_low.jpg"
"49.179777","-0.839738","Point",24777,"L'Annonciation","Eglise Saint-Martin (Balleroy)","Pulzone Scipione","copié d'après","17e","folder_0002/folder_0017/elem_0165/FR14_0003_REL_UK_24777_0001_low.jpg"
"43.1364082","-1.2242546","Point",16461,"La Vierge à l'Enfant et les âmes du Purgatoire / Saint Grégoire le Grand intercédant auprès de la Vierge et l'enfant Jésus pour les âmes du Purgatoire","Eglise Saint-Michel (Menton)","Puppo Barthélémy","de","17e","folder_0003/folder_0199/elem_0136/FR75_0001_MED_16461_228_low.jpg"
"43.786648","7.44438","Point",16439,"L'Adoration des Bergers","Eglise Saint-Barthélémy (Gorbio)","Puppo Barthélémy","attribué à","17e","folder_0003/folder_0142/elem_0170/FR75_0001_MED_016439_117_low.jpg"
"43.946208","7.184087","Point",140913,"L'Annonciation avec saint Jean l'Evangéliste","Eglise Saint-Martin (La Tour)","Puppo Barthélémy","attribué à","non précisé","folder_0003/folder_0244/elem_0067/FR06_0007_REL_140913_0004_low.jpg"
"43.786648","7.44438","Point",140912,"Intercession de saint François et de saint Nicolas de Tolentino en faveur des Ames du Purgatoire","Eglise Saint-Barthélémy (Gorbio)","Puppo Barthélémy","attribué à","non précisé","folder_0003/folder_0244/elem_0065/FR06_0007_REL_140912_0003_low.jpg"
"45.564601","5.917781","Point",96935,"La Mort d'Epaminondas / Bataille de Mantinée, 362 avant Jésus-Christ","Musée des Beaux-Arts (Chambéry)","Pécheux Laurent","attribué à","18e","folder_0003/folder_0010/elem_0088/FR73_0001_MUS_096935_0404_low.jpg"
"47.997542","-4.097899","Point",30892,"Paysage avec figures et animaux","Musée des Beaux-Arts (Quimper)","Quaini Luigi","attribué à","17e","folder_0002/folder_0022/elem_0222/FR29_0025_MUS_30892_0201_low.jpg"
"48.856852","2.333781","Point",137119,"Mariage de la Vierge","Ecole nationale supérieure des beaux-arts (Paris)","Quantin JulesMarie","copié par","19e",
"44.418325","4.908904","Point",24879,"Saint Jean-Baptiste","Ancienne église collégiale Saint-Sauveur (Grignan)","Quentin Philippe","attribué à","17e","folder_0003/folder_0199/elem_0141/FR75_0001_MED_24879_0239_low.jpg"
"41.919229","8.738635","Point",28861,"Nature morte aux melons, pastèques et paniers de raisins et de figues","Palais Fesch-musée des beaux-arts (Ajaccio)","Quinsa Giovanni","attribué à","17e","folder_0004/folder_0078/elem_0238/FR2A_0003_MUS_28861_0225_low.jpg"
"48.00611","0.199556","Point",14351,"La Vierge et l'Enfant au coussin","Musée de Tessé (Le Mans)","Raffaellino del Garbo","attribué à","15e","folder_0001/folder_0119/elem_0223/FR_72_0002_MUS_1030_0017_low.jpg"
"43.949317","4.805528","Point",11761,"Le Couronnement de la Vierge","Musée du Petit Palais (Avignon)","Raffaellino del Garbo","de","15e","folder_0003/folder_0249/elem_0118/FR84_0001_MUS_11761_0013_low.jpg"
"48.866047","2.314583","Point",27583,"La Lamentation sur le corps du Christ mort / Pietà avec Saint Benoit, saint François, saint Jean et sainte Marie-Madeleine","Musée du Petit Palais (Paris)","Raffaellino del Garbo","attribué à","16e","folder_0003/folder_0240/elem_0100/FR75_0023_MUS__27583_0002_low.jpg"
"48.956682","4.363073","Point",94171,"Scène du Déluge","Musée des Beaux-Arts et d'Archéologie (Châlons-en-Champagne)","Raffaello","copié d'après","17e",
"44.0221252","1.3529599","Point",21102,"Tête d'un apôtre","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0247/elem_0024/FR82_0001_MUS_21102_0089_low.jpg"
"47.902964","1.909251","Point",31282,"Sainte Marguerite","Musée des Beaux-Arts (Orléans)","Raffaello","copié d'après","non précisé","folder_0001/folder_0123/elem_0103/FR45_0011_MUS_1188_0102_low.jpg"
"47.86422","5.335075","Point",25068,"Sainte Marguerite et le dragon","Cathédrale Saint-Mammès (Langres)","Raffaello","copié d'après","17e","folder_0002/folder_0018/elem_0003/FR52_0005_REL_UK_25068_0010_low.jpg"
"44.0221252","1.3529599","Point",20732,"Têtes d'une mère et de deux enfants","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0246/elem_0211/FR82_0001_MUS_20732_0026_low.jpg"
"48.856852","2.333781","Point",136982,"Triomphe de Galatée","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"49.182863","-0.370679","Point",23742,"Tête de femme","Musée des Beaux-Arts (Caen)","Raffaello","copié d'après","16e",
"48.860591","2.337582","Point",22925,"Tête de sainte Élisabeth","Musée du Louvre (Paris)","Raffaello","copié d'après","16e","folder_0003/folder_0117/elem_0184/FR75_0002_MUS_22925_0254_low.jpg"
"43.949317","4.805528","Point",12445,"Sainte Famille avec saint Joseph imberbe","Musée Calvet (Avignon)","Raffaello","copié d'après","16e","folder_0004/folder_0005/elem_0070/FR84_0002_MUS_12445_0073_low.jpg"
"48.117266","-1.6777926","Point",26394,"Sainte Marguerite","Cathédrale Saint-Pierre (Rennes)","Raffaello","copié d'après","non précisé","folder_0001/folder_0121/elem_0176/FR35_0012_REL_0001_low.jpg"
"47.478419","-0.563166","Point",27883,"Sainte Famille à l'agneau / La Madone à l'agneau","Musée des Beaux-Arts (Angers)","Raffaello","copié d'après","16e","folder_0001/folder_0118/elem_0040/FR_49_0001_MUS_MBAJ272_0035_low.jpg"
"47.237829","6.0240539","Point",145424,"Sainte Famille au palmier","Musée des Beaux-Arts et d'Archéologie (Besançon)","Raffaello","copié d'après","16e",
"48.403469","-3.752629","Point",26289,"Sainte Marguerite","Eglise Saint-Pierre (Berrien)","Raffaello","copié d'après","19e","folder_0001/folder_0120/elem_0137/FR29_0002_REL_0001_low.jpg"
"48.274536","-3.619251","Point",26342,"Sainte Marguerite","Eglise Saint-Trémeur (Kergloff)","Raffaello","copié d'après","19e","folder_0001/folder_0120/elem_0182/FR29_0011_REL_0001_low.jpg"
"48.636622","-2.01518","Point",26409,"Sainte Marguerite","Eglise Sainte-Croix (Saint-Servan-sur-Mer)","Raffaello","copié d'après","19e","folder_0001/folder_0122/elem_0043/FR35_0021_REL_0001_low.jpg"
"45.229086","2.934557","Point",31557,"Sainte Marguerite","Eglise Saint-Jean (Allanche)","Raffaello","copié d'après","19e","folder_0002/folder_0017/elem_0178/FR15_0004_REL_UK_31557_0011_low.jpg"
"44.0221252","1.3529599","Point",21171,"Sainte Cécile et plusieurs saints","Musée Ingres (Montauban)","Raffaello","copié d'après","19e",
"44.0221252","1.3529599","Point",21114,"Sainte Cécile et plusieurs saints","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0247/elem_0034/FR82_0001_MUS_21114_0099_low.jpg"
"45.564601","5.917781","Point",96878,"Sainte Cécile","Musée des Beaux-Arts (Chambéry)","Raffaello","copié d'après","19e","folder_0003/folder_0010/elem_0078/FR73_0001_MUS_096878_0394_low.jpg"
"44.0221252","1.3529599","Point",21170,"Sainte Cécile","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0247/elem_0078/FR82_0001_MUS_21170_0143_low.jpg"
"44.838946","-0.581712","Point",23692,"Sainte famille","Musée des Beaux-Arts (Bordeaux)","Raffaello","copié d'après","17e","folder_0004/folder_0020/elem_0068/FR33_0001_MUS_23692_0142_low.jpg"
"46.323716","-0.464777","Point",26509,"Sainte Elisabeth et l'Enfant Jésus","Musée Bernard d'Agesci (Niort)","Raffaello","copié d'après","16e","folder_0001/folder_0124/elem_0038/FR79_0002_MUS_83911_0013_low.jpg"
"48.856852","2.333781","Point",137188,"Sainte famille","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.856852","2.333781","Point",136906,"Saint Paul à Éphèse","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","non précisé",
"48.9602079","2.878933","Point",131234,"Saint Paul frappant d'aveuglement le juif Elymas","Cathédrale Saint-Etienne (Meaux)","Raffaello","copié d'après","17e","folder_0002/folder_0148/elem_0165/FR77_0001_REL_UK_131234a_0029_low.jpg"
"44.0221252","1.3529599","Point",12718,"Saint Michel terrassant le dragon","Musée Ingres (Montauban)","Raffaello","copié d'après","16e","folder_0003/folder_0246/elem_0191/FR82_0001_MUS_12718_0006_low.jpg"
"45.159555","1.533937","Point",12507,"Saint Michel terrassant le dragon","Musée Labenche (Brive-la-Gaillarde)","Raffaello","copié d'après","16e","folder_0004/folder_0075/elem_0170/UK_12507_low.jpg"
"44.0221252","1.3529599","Point",140200,"Sainte Cécile","Cathédrale Notre-Dame de l'Assomption (Montauban)","Raffaello","copié d'après","19e",
"45.564601","5.917781","Point",98035,"Sainte Cécile","Musée des Beaux-Arts (Chambéry)","Raffaello","copié d'après","19e","folder_0003/folder_0010/elem_0129/FR73_0001_MUS_098035_0445_low.jpg"
"43.604652","1.444209","Point",22276,"Saint Pierre délivré de prison","Musée des Augustins (Toulouse)","Raffaello","copié d'après","17e","folder_0003/folder_0162/elem_0028/FR31_0001_MUS_22276_0079_low.jpg"
